pathway	geneid
ame00280	409712
ame00280	409736
ame00280	410325
ame00280	410554
ame00280	411140
ame00280	411697
ame00280	412177
ame00280	412548
ame00280	412796
ame00280	412889
ame00280	413233
ame00280	413763
ame00280	550687
ame00280	551039
ame00280	551208
ame00280	551395
ame00280	551775
ame00280	552557
ame00280	725274
ame00280	726218
ame00280	726494
ame00280	726590
ame00290	409058
ame00290	412889
ame00290	552523
ame00310	100577280
ame00310	100578450
ame00310	100578909
ame00310	102653839
ame00310	102655244
ame00310	102655391
ame00310	107964319
ame00310	408559
ame00310	408716
ame00310	409098
ame00310	409150
ame00310	409155
ame00310	410254
ame00310	410325
ame00310	411070
ame00310	411140
ame00310	411466
ame00310	411906
ame00310	412027
ame00310	412195
ame00310	412569
ame00310	412862
ame00310	413388
ame00310	413713
ame00310	550687
ame00310	551039
ame00310	551395
ame00310	552130
ame00310	552157
ame00310	724239
ame00310	724300
ame00310	725458
ame00310	725529
ame00310	725783
ame00310	726218
ame00310	726373
ame00310	726471
ame00310	727238
ame00310	727429
ame00330	408559
ame00330	408859
ame00330	408862
ame00330	409807
ame00330	410043
ame00330	410080
ame00330	410582
ame00330	410583
ame00330	411140
ame00330	411808
ame00330	412234
ame00330	412393
ame00330	412675
ame00330	412948
ame00330	413478
ame00330	503861
ame00330	550687
ame00330	550932
ame00330	551113
ame00330	551724
ame00330	552109
ame00330	552556
ame00330	725007
ame00330	725099
ame00330	726650
ame00330	727622
ame00340	408559
ame00340	408587
ame00340	411140
ame00340	412393
ame00340	550687
ame00340	551439
ame00350	408930
ame00350	409773
ame00350	410638
ame00350	410639
ame00350	410947
ame00350	410948
ame00350	411088
ame00350	412675
ame00350	551465
ame00350	552210
ame00350	725204
ame00350	725400
ame00350	727622
ame00350	751102
ame00360	408622
ame00360	410638
ame00360	410639
ame00360	412675
ame00360	725204
ame00360	725400
ame00360	727622
ame00380	102655391
ame00380	408559
ame00380	409150
ame00380	409155
ame00380	410254
ame00380	410325
ame00380	410638
ame00380	410639
ame00380	410828
ame00380	411140
ame00380	411200
ame00380	412569
ame00380	443552
ame00380	550687
ame00380	551039
ame00380	551395
ame00380	551858
ame00380	724239
ame00380	724811
