pathway	geneid
zma00052	103625925
zma00052	103629493
zma00052	103629642
zma00052	103630144
zma00052	103630633
zma00052	103631243
zma00052	103631244
zma00052	103634440
zma00052	103636300
zma00052	103641497
zma00052	103644222
zma00052	103646366
zma00052	103647427
zma00052	103648849
zma00052	103650768
zma00052	103651223
zma00052	103651489
zma00052	103652228
zma00052	109939773
zma00052	109943123
zma00052	541678
zma00052	542127
zma00052	542314
zma00052	542358
zma00052	542510
zma00052	542590
zma00052	542721
zma00052	606403
zma00052	606405
zma00052	606431
zma00052	606463
zma00052	606464
zma00053	100191219
zma00053	100192102
zma00053	100193740
zma00053	100193942
zma00053	100193965
zma00053	100194161
zma00053	100194388
zma00053	100216586
zma00053	100272546
zma00053	100272772
zma00053	100272974
zma00053	100273125
zma00053	100273169
zma00053	100273421
zma00053	100279549
zma00053	100279805
zma00053	100280325
zma00053	100280692
zma00053	100280816
zma00053	100281700
zma00053	100282326
zma00053	100282748
zma00053	100282847
zma00053	100283131
zma00053	100283135
zma00053	100283822
zma00053	100283852
zma00053	100284774
zma00053	100285047
zma00053	100285297
zma00053	100285407
zma00053	100285497
zma00053	100285598
zma00053	100285809
zma00053	100285887
zma00053	100285949
zma00053	100286152
zma00053	100381436
zma00053	100382120
zma00053	100382378
zma00053	100382449
zma00053	100382696
zma00053	100383462
zma00053	100501585
zma00053	100501771
zma00053	103625925
zma00053	103634173
zma00053	103634427
zma00053	103637520
zma00053	103639279
zma00053	103640501
zma00053	103644971
zma00053	103647558
zma00053	103648419
zma00053	103653136
zma00053	103656053
zma00053	109939773
zma00053	542476
zma00053	542567
zma00053	732776
zma00053	732806
zma00061	100191192
zma00061	100191672
zma00061	100192652
zma00061	100192829
zma00061	100193451
zma00061	100193519
zma00061	100194244
zma00061	100272745
zma00061	100273168
zma00061	100273566
zma00061	100273826
zma00061	100274137
zma00061	100274506
zma00061	100277126
zma00061	100279270
zma00061	100279707
zma00061	100279917
zma00061	100280304
zma00061	100280714
zma00061	100280787
zma00061	100281457
zma00061	100281497
zma00061	100281538
zma00061	100281546
zma00061	100281785
zma00061	100282439
zma00061	100283232
zma00061	100283590
zma00061	100283843
zma00061	100283964
zma00061	100284340
zma00061	100284513
zma00061	100284647
zma00061	100284715
zma00061	100284776
zma00061	100284973
zma00061	100284999
zma00061	100285342
zma00061	100285462
zma00061	100285568
zma00061	100304373
zma00061	100382139
zma00061	100383498
zma00061	100383523
zma00061	100501714
zma00061	103631989
zma00061	103632349
zma00061	103638097
zma00061	103638337
zma00061	103640823
zma00061	103644323
zma00061	103646607
zma00061	103654554
zma00061	542319
zma00062	100191179
zma00062	100191595
zma00062	100191621
zma00062	100191738
zma00062	100191907
zma00062	100193420
zma00062	100216902
zma00062	100272813
zma00062	100273486
zma00062	100274548
zma00062	100279934
zma00062	100281769
zma00062	100281789
zma00062	100281878
zma00062	100282655
zma00062	100283031
zma00062	100283095
zma00062	100284318
zma00062	100285225
zma00062	100285592
zma00062	100286138
zma00062	100286157
zma00062	100382314
zma00062	100382638
zma00062	100383128
zma00062	100501504
zma00062	100501714
zma00062	100501899
zma00062	103626218
zma00062	103630762
zma00062	103631752
zma00062	103633519
zma00062	103633692
zma00062	103634953
zma00062	103638222
zma00062	103638302
zma00062	103639429
zma00062	103640425
zma00062	103645134
zma00062	103653730
