geneid	genesymbol	count
CAALFM_C202250CA	CAO19.1543	2
CAALFM_C202260WA	CAO19.1544	1
CAALFM_C202270CA	CAO19.1545	1
CAALFM_C202280WA	CAO19.1546	1
CAALFM_C202290CA	CAO19.1547	1
CAALFM_C202300WA	CAO19.1548	1
CAALFM_C202310WA	CAO19.1549	1
CAALFM_C202320CA	CPR3	1
CAALFM_C202320CA	CAO19.1552	2
CAALFM_C202330WA	CAO19.1551	1
CAALFM_C202340CA	ENT3	1
CAALFM_C202340CA	CAO19.1553	2
CAALFM_C202350CA	SAC3	1
CAALFM_C202350CA	CAO19.1556	2
CAALFM_C202360CA	CAO19.1557	1
CAALFM_C202370CA	HOM2	1
CAALFM_C202370CA	CAO19.1559	2
CAALFM_C202380WA	POB3	1
CAALFM_C202380WA	CAO19.1560	2
CAALFM_C202390WA	CAO19.1562	1
CAALFM_C202400WA	ECM3	1
CAALFM_C202400WA	CAO19.1563	2
CAALFM_C202410WA	CAO19.1564	1
CAALFM_C202420CA	CAO19.1565	1
CAALFM_C202430WA	UTP21	1
CAALFM_C202430WA	CAO19.1566	2
CAALFM_C202440WA	CAO19.1567	1
CAALFM_C202450CA	UTP22	1
CAALFM_C202450CA	CAO19.1569	2
CAALFM_C202460WA	ERG7	1
CAALFM_C202460WA	CAO19.1570	2
CAALFM_C202470CA	ATO7	1
CAALFM_C202470CA	CAO19.1572	2
CAALFM_C202490CA	CAO19.1573	1
CAALFM_C202500WA	CAO19.1574	1
CAALFM_C202510WA	PRS1	1
CAALFM_C202510WA	CAO19.1575	2
CAALFM_C202520WA	CAO19.1576	1
CAALFM_C202530WA	CAO19.1577	1
CAALFM_C202540WA	CAO19.1578	1
CAALFM_C202550CA	CAO19.1580	1
CAALFM_C202570WA	CAO19.1582	1
CAALFM_C202580WA	CAO19.1584	1
CAALFM_C202590WA	ZRT2	1
CAALFM_C202590WA	CAO19.1585	2
CAALFM_C202600CA	FGR22	1
CAALFM_C202600CA	CAO19.1586	2
CAALFM_C202610CA	HGT20	1
CAALFM_C202610CA	CAO19.1587	2
CAALFM_C202620WA	CAO19.1588	1
CAALFM_C202630WA	CAO19.1589	1
CAALFM_C202640CA	HYPOTHETICAL PROTEIN	1
CAALFM_C202660WA	CAO19.5841	1
CAALFM_C202670CA	CAO19.5840	1
CAALFM_C202680WA	PDR17	1
CAALFM_C202680WA	CAO19.5839	2
CAALFM_C202690WA	SER2	1
CAALFM_C202690WA	CAO19.5838	2
CAALFM_C202700CA	CAO19.5837	1
CAALFM_C202710CA	CAO19.5835	1
CAALFM_C202720WA	CAO19.5834	1
CAALFM_C202730WA	CAO19.5833	1
CAALFM_C202740CA	HPT1	1
CAALFM_C202740CA	CAO19.5832	2
CAALFM_C202750CA	CAO19.5831	1
CAALFM_C202760WA	LHS1	1
CAALFM_C202760WA	CAO19.5830	2
CAALFM_C202770WA	CAO19.5828	1
CAALFM_C202780CA	BUB2	1
CAALFM_C202780CA	CAO19.5827	2
CAALFM_C202790CA	CAO19.5826	1
CAALFM_C202800WA	HYPOTHETICAL PROTEIN	1
CAALFM_C202810CA	NCB2	1
CAALFM_C202810CA	CAO19.5825	2
CAALFM_C202820CA	CAO19.5824	1
CAALFM_C202830CA	SGT2	1
CAALFM_C202830CA	CAO19.5823	2
CAALFM_C202840CA	CAO19.5821	1
CAALFM_C202850WA	UGA6	1
CAALFM_C202850WA	CAO19.5820	2
CAALFM_C202860WA	SUR2	1
CAALFM_C202860WA	CAO19.5818	2
CAALFM_C202870WA	CAO19.5817	1
CAALFM_C202880CA	EBP7	1
CAALFM_C202880CA	CAO19.5816	2
CAALFM_C202890WA	SCT2	1
CAALFM_C202890WA	CAO19.5815	2
CAALFM_C202900WA	CAO19.5814	1
CAALFM_C202910WA	HYPOTHETICAL PROTEIN	1
CAALFM_C202920WA	CAO19.5813	1
CAALFM_C202930CA	CAO19.5812	1
CAALFM_C202940WA	MET1	1
CAALFM_C202940WA	CAO19.5811	2
CAALFM_C202950WA	CAO19.5809	1
CAALFM_C202960CA	CAO19.5808	1
CAALFM_C202970CA	ALD5	1
CAALFM_C202970CA	CAO19.5806	2
CAALFM_C202980CA	DLD1	1
CAALFM_C202980CA	CAO19.5805	2
CAALFM_C202990CA	HYU1	1
CAALFM_C202990CA	CAO19.5804	2
CAALFM_C203000CA	CAO19.5802	1
CAALFM_C203010CA	RNR21	1
CAALFM_C203010CA	CAO19.5801	2
CAALFM_C203020CA	CAO19.5799	1
CAALFM_C203030WA	LIG4	1
CAALFM_C203030WA	CAO19.5798	2
CAALFM_C203040WA	PLC2	1
CAALFM_C203040WA	CAO19.5797	2
CAALFM_C203050WA	SHE9	1
CAALFM_C203050WA	CAO19.5796	2
CAALFM_C203060WA	PR26	1
CAALFM_C203060WA	CAO19.5793	2
CAALFM_C203070CA	SMP3	1
CAALFM_C203070CA	CAO19.5792	2
CAALFM_C203080WA	IDH2	1
CAALFM_C203080WA	CAO19.5791	2
CAALFM_C203090CA	ADE8	1
CAALFM_C203090CA	CAO19.5789	2
CAALFM_C203100WA	EFT2	1
CAALFM_C203100WA	CAO19.5788	2
CAALFM_C203110WA	CAO19.5785	1
CAALFM_C203120WA	AMO1	1
CAALFM_C203120WA	CAO19.5784	2
CAALFM_C203130WA	CAO19.5783	1
CAALFM_C203140CA	CAO19.5782	1
CAALFM_C203150CA	CAO19.5780	1
CAALFM_C203160CA	RNR1	1
CAALFM_C203160CA	CAO19.5779	2
CAALFM_C203170WA	CAO19.5777	1
CAALFM_C203180CA	TOM1	1
CAALFM_C203180CA	CAO19.5776	2
CAALFM_C203200WA	PRP3	1
CAALFM_C203200WA	CAO19.910	2
CAALFM_C203210WA	HYPOTHETICAL PROTEIN	1
CAALFM_C203220CA	STP4	1
CAALFM_C203220CA	CAO19.909	2
CAALFM_C203230CA	FEN12	1
CAALFM_C203230CA	CAO19.908	2
CAALFM_C203240CA	ROM2	1
CAALFM_C203240CA	CAO19.906	2
CAALFM_C203250WA	AVT7	1
CAALFM_C203250WA	CAO19.905	2
CAALFM_C203260WA	CAO19.904	1
CAALFM_C203270WA	GPM1	1
CAALFM_C203270WA	CAO19.903	2
CAALFM_C203280WA	NSP1	1
CAALFM_C203280WA	CAO19.900	2
CAALFM_C203290WA	CAO19.899	1
CAALFM_C203300WA	HEM2	1
CAALFM_C203300WA	CAO19.898	2
CAALFM_C203310CA	VPS20	1
CAALFM_C203310CA	CAO19.897	2
CAALFM_C203320WA	CHK1	1
CAALFM_C203320WA	CAO19.896	2
CAALFM_C203330CA	HOG1	1
CAALFM_C203330CA	CAO19.895	2
CAALFM_C203340WA	CAO19.894	1
CAALFM_C203350WA	PGA17	1
CAALFM_C203350WA	CAO19.893	2
CAALFM_C203360WA	CAO19.891	1
CAALFM_C203370WA	THI20	1
CAALFM_C203370WA	CAO19.889	2
CAALFM_C203380WA	PAN1	1
CAALFM_C203380WA	CAO19.886	2
CAALFM_C203390CA	HSP78	1
CAALFM_C203390CA	CAO19.882	2
CAALFM_C203400CA	DFG16	1
CAALFM_C203400CA	CAO19.881	2
CAALFM_C203410WA	CAO19.880	1
CAALFM_C203420CA	CAO19.879	1
CAALFM_C203430WA	NBN1	1
CAALFM_C203430WA	CAO19.878	2
CAALFM_C203440WA	PGA33	1
CAALFM_C203440WA	CAO19.876	2
CAALFM_C203450WA	CAO19.875	1
CAALFM_C203460CA	CAO19.874	1
CAALFM_C203470CA	COX6	1
CAALFM_C203490CA	CAO19.872	1
CAALFM_C203500WA	CAO19.871	1
CAALFM_C203520CA	ADAEC	1
CAALFM_C203520CA	CAO19.868	2
CAALFM_C203530WA	CAO19.867	1
CAALFM_C203540WA	RAD32	1
CAALFM_C203540WA	CAO19.866	2
CAALFM_C203550CA	CAO19.864	1
CAALFM_C203560CA	CAO19.863	1
CAALFM_C203570CA	CAO19.862	1
CAALFM_C203590CA	CAP4	1
CAALFM_C203590CA	CAO19.861	2
CAALFM_C203600WA	BMT8	1
CAALFM_C203600WA	CAO19.860	2
CAALFM_C203610WA	FMO2	1
CAALFM_C203610WA	CAO19.857	2
CAALFM_C203620WA	IFK2	1
CAALFM_C203620WA	CAO19.856	2
CAALFM_C203630WA	CAO19.855	1
CAALFM_C203640WA	UGA11	1
CAALFM_C203640WA	CAO19.854	2
CAALFM_C203670WA	SAP99	1
CAALFM_C203670WA	CAO19.853	2
CAALFM_C203680WA	SAP98	1
CAALFM_C203680WA	CAO19.852	2
CAALFM_C203690CA	CAO19.851	1
CAALFM_C203700WA	CAO19.850	1
CAALFM_C203710WA	CAO19.849	1
CAALFM_C203720WA	PGA16	1
CAALFM_C203720WA	CAO19.848	2
CAALFM_C203750WA	YIM1	1
CAALFM_C203750WA	CAO19.847	2
CAALFM_C203760CA	CAO19.846	1
CAALFM_C203770CA	STE11	1
CAALFM_C203770CA	CAO19.844	2
CAALFM_C203780CA	CAO19.843	1
CAALFM_C203790CA	ASR3	1
CAALFM_C203790CA	CAO19.842	2
CAALFM_C203800CA	CAO19.841	1
CAALFM_C203810CA	RPL21A	1
CAALFM_C203810CA	CAO19.840	2
CAALFM_C203820CA	RPS9B	1
CAALFM_C203830WA	CAO19.839	1
CAALFM_C203840CA	INO4	1
CAALFM_C203870WA	GNA1	1
CAALFM_C203870WA	CAO19.837	2
CAALFM_C203880CA	MRNA SPLICING PROTEIN	1
CAALFM_C203890WA	CAO19.836	1
CAALFM_C203900CA	CAO19.835	1
CAALFM_C203910CA	CAO19.834	1
CAALFM_C203920CA	GPI13	1
CAALFM_C203920CA	CAO19.832	2
CAALFM_C203930CA	CAO19.831	1
CAALFM_C203940CA	SCH9	1
CAALFM_C203940CA	CAO19.829	2
CAALFM_C203950WA	CAO19.828	1
CAALFM_C203960WA	RPL39	1
CAALFM_C203970WA	CAO19.827	1
CAALFM_C203980CA	MED1	1
CAALFM_C203980CA	CAO19.826	2
CAALFM_C203990WA	GCD7	1
CAALFM_C203990WA	CAO19.825	2
CAALFM_C204000CA	CAO19.823	1
CAALFM_C204010CA	HSP21	1
CAALFM_C204010CA	CAO19.822	2
CAALFM_C204020CA	SDS22	1
CAALFM_C204020CA	CAO19.820	2
CAALFM_C204030CA	ACP12	1
CAALFM_C204030CA	CAO19.819	2
CAALFM_C204040CA	DCK2	1
CAALFM_C204040CA	CAO19.816	2
CAALFM_C204050CA	DCK1	1
CAALFM_C204050CA	CAO19.815	2
CAALFM_C204060CA	SSY1	1
CAALFM_C204060CA	CAO19.814	2
CAALFM_C204080WA	CAO19.813	1
CAALFM_C204090WA	CAO19.812	1
CAALFM_C204100WA	CAO19.811	1
CAALFM_C204110WA	CAO19.810	1
CAALFM_C204120CA	CAO19.809	1
CAALFM_C204130WA	CAO19.808	1
CAALFM_C204140WA	CHS5	1
CAALFM_C204140WA	CAO19.807	2
CAALFM_C204150CA	VMA7	1
CAALFM_C204150CA	CAO19.806	2
CAALFM_C204160WA	CAO19.805	1
CAALFM_C204170CA	HYPOTHETICAL PROTEIN	1
CAALFM_C204180CA	CAO19.804	1
CAALFM_C204190CA	UGA1	1
CAALFM_C204190CA	CAO19.803	2
CAALFM_C204200WA	TBF1	1
CAALFM_C204200WA	CAO19.801	2
CAALFM_C204210WA	STE4	1
CAALFM_C204210WA	CAO19.799	2
CAALFM_C204220CA	TAF14	1
CAALFM_C204220CA	CAO19.798	2
CAALFM_C204230WA	BAT21	1
CAALFM_C204230WA	CAO19.797	2
CAALFM_C204240CA	HYM1	1
CAALFM_C204240CA	CAO19.796	2
CAALFM_C204250WA	VPS36	1
CAALFM_C204250WA	CAO19.795	2
CAALFM_C204260WA	SSN3	1
CAALFM_C204260WA	CAO19.794	2
CAALFM_C204270WA	CAK1	1
CAALFM_C204270WA	CAO19.793	2
CAALFM_C204280WA	CAO19.792	1
CAALFM_C204290WA	RIM11	1
CAALFM_C204290WA	CAO19.1593	2
CAALFM_C204300CA	CAO19.1592	1
CAALFM_C204310WA	ERG10	1
CAALFM_C204310WA	CAO19.1591	2
CAALFM_C204320WA	CAO19.1590	1
CAALFM_C204330CA	CAO19.4521	1
CAALFM_C204340CA	CAO19.4520	1
CAALFM_C204350CA	SUV3	1
CAALFM_C204350CA	CAO19.4519	2
CAALFM_C204360WA	CAO19.4518	1
CAALFM_C204370WA	CAO19.4517	1
CAALFM_C204380CA	CAO19.4516	1
CAALFM_C204390WA	CAO19.4515	1
CAALFM_C204400WA	CAO19.4513	1
CAALFM_C204410WA	CAO19.4511	1
CAALFM_C204420WA	IFA4	1
CAALFM_C204420WA	CAO19.4510	2
CAALFM_C204430WA	CAO19.4509	1
CAALFM_C204440WA	CAO19.4508	1
CAALFM_C204450WA	CAO19.4507	1
CAALFM_C204460WA	LYS22	1
CAALFM_C204460WA	CAO19.4506	2
CAALFM_C204470WA	ADH3	1
CAALFM_C204470WA	CAO19.4505	2
CAALFM_C204480WA	CAO19.4504	1
CAALFM_C204490WA	CAO19.4503	1
CAALFM_C204500WA	CAO19.4502	1
CAALFM_C204510WA	RIM2	1
CAALFM_C204510WA	CAO19.4499	2
CAALFM_C204520CA	CAO19.4498	1
CAALFM_C204530WA	MED8	1
CAALFM_C204530WA	CAO19.4497	2
CAALFM_C204540CA	GDT1	1
CAALFM_C204540CA	CAO19.4496	2
CAALFM_C204550CA	NDH51	1
CAALFM_C204550CA	CAO19.4495	2
CAALFM_C204560WA	KTR2	1
CAALFM_C204560WA	CAO19.4494	2
CAALFM_C204570WA	CAO19.4492	1
CAALFM_C204580WA	ERG20	1
CAALFM_C204580WA	CAO19.4491	2
CAALFM_C204590CA	QCR8	1
CAALFM_C204600CA	RPL17B	1
CAALFM_C204600CA	CAO19.4490	2
CAALFM_C204620WA	CAO19.4488	1
CAALFM_C204640CA	SNU114	1
CAALFM_C204640CA	CAO19.144	2
CAALFM_C204650CA	RPB4	1
CAALFM_C204650CA	CAO19.146	2
CAALFM_C204660CA	YAK1	1
CAALFM_C204660CA	CAO19.147	2
CAALFM_C204670WA	CAO19.149	1
CAALFM_C204680WA	TIM17	1
CAALFM_C204680WA	CAO19.150	2
CAALFM_C204690CA	TPO5	1
CAALFM_C204690CA	CAO19.151	2
CAALFM_C204700CA	CAO19.154	1
CAALFM_C204710CA	URE2	1
CAALFM_C204710CA	CAO19.155	2
CAALFM_C204720CA	FGR51	1
CAALFM_C204720CA	CAO19.156	2
CAALFM_C204730WA	CAO19.194	1
CAALFM_C204740CA	CAO19.193	1
CAALFM_C204750WA	CAO19.192	1
CAALFM_C204760WA	KIC1	1
CAALFM_C204760WA	CAO19.191	2
CAALFM_C204770WA	CAO19.190	1
CAALFM_C204780WA	CAO19.187	1
CAALFM_C204790CA	CAO19.185	1
CAALFM_C204800CA	MDM10	1
CAALFM_C204800CA	CAO19.184	2
CAALFM_C204810WA	HIS3	1
CAALFM_C204810WA	CAO19.183	2
CAALFM_C204820WA	CAO19.182	1
CAALFM_C204830WA	CAO19.4128	1
CAALFM_C204850CA	CAO19.4127	1
CAALFM_C204860WA	PZF1	1
CAALFM_C204860WA	CAO19.4125	2
CAALFM_C204870CA	CAO19.4123	1
CAALFM_C204880CA	ARH2	1
CAALFM_C204880CA	CAO19.3521	2
CAALFM_C204930CA	CRK1	1
CAALFM_C204930CA	CAO19.3524	2
CAALFM_C204940CA	ITR1	1
CAALFM_C204940CA	CAO19.3526	2
CAALFM_C204950CA	CYT1	1
CAALFM_C204950CA	CAO19.3527	2
CAALFM_C204960CA	CAO19.3528	1
CAALFM_C204970WA	ABP2	1
CAALFM_C204970WA	CAO19.3529	2
CAALFM_C204980CA	CKA2	1
CAALFM_C204980CA	CAO19.3530	2
CAALFM_C204990WA	CAO19.3531	1
CAALFM_C205000CA	MRPL10	1
CAALFM_C205000CA	CAO19.3532	2
CAALFM_C205020WA	CAO19.3533	1
CAALFM_C205030CA	RHO3	1
CAALFM_C205030CA	CAO19.3534	2
CAALFM_C205040CA	CAO19.3535	1
CAALFM_C205050CA	CAO19.3536	1
CAALFM_C205060CA	CAO19.3537	1
CAALFM_C205070WA	FRE9	1
CAALFM_C205070WA	CAO19.3538	2
CAALFM_C205080CA	CAO19.3539	1
CAALFM_C205090WA	MAK5	1
CAALFM_C205090WA	CAO19.3540	2
CAALFM_C205100CA	ERF1	1
CAALFM_C205100CA	CAO19.3541	2
CAALFM_C205110WA	LEM3	1
CAALFM_C205110WA	CAO19.3542	2
CAALFM_C205130WA	CAO19.3544	1
CAALFM_C205140WA	CDC15	1
CAALFM_C205140WA	CAO19.3545	2
CAALFM_C205150WA	PEX2	1
CAALFM_C205150WA	CAO19.3546	2
CAALFM_C205160CA	CAO19.3547	1
CAALFM_C205170WA	CAO19.3548	1
CAALFM_C205180WA	WH11	1
CAALFM_C205190WA	CDC21	1
CAALFM_C205190WA	CAO19.3549	2
CAALFM_C205200CA	SGO1	1
CAALFM_C205200CA	CAO19.3550	2
CAALFM_C205210WA	DAD2	1
CAALFM_C205210WA	CAO19.3551	2
CAALFM_C205220CA	CAO19.3552	1
CAALFM_C205230CA	RPF2	1
CAALFM_C205230CA	CAO19.3553	2
CAALFM_C205250CA	AAT1	1
CAALFM_C205250CA	CAO19.3554	2
CAALFM_C205260WA	BUD14	1
CAALFM_C205260WA	CAO19.3555	2
CAALFM_C205270WA	CAO19.3556	1
CAALFM_C205280CA	GPI19	1
CAALFM_C205280CA	CAO19.3557	2
CAALFM_C205290CA	CAO19.3558	1
CAALFM_C205300CA	CAO19.3560	1
CAALFM_C205320WA	CDC7	1
CAALFM_C205320WA	CAO19.3561	2
CAALFM_C205330CA	CAO19.3563	1
CAALFM_C205340CA	RPC40	1
CAALFM_C205340CA	CAO19.3564	2
CAALFM_C205350CA	CAO19.3565	1
CAALFM_C205360CA	BIO32	1
CAALFM_C205360CA	CAO19.3567	2
CAALFM_C205370CA	RXT3	1
CAALFM_C205370CA	CAO19.3568	2
CAALFM_C205380WA	CAO19.3569	1
CAALFM_C205390CA	CAO19.3571	1
CAALFM_C205400WA	CAO19.3572	1
CAALFM_C205410WA	RIBOSOMAL 60S SUBUNIT PROTEIN L31B	1
CAALFM_C205440WA	PEX6	1
CAALFM_C205440WA	CAO19.3573	2
CAALFM_C205450CA	MDJ2	1
CAALFM_C205450CA	CAO19.3574	2
CAALFM_C205460WA	CDC19	1
CAALFM_C205460WA	CAO19.3575	2
CAALFM_C205470WA	COQ5	1
CAALFM_C205470WA	CAO19.3577	2
CAALFM_C205480CA	HYPOTHETICAL PROTEIN	1
CAALFM_C205490WA	CAO19.3578	1
CAALFM_C205500WA	ATP4	1
CAALFM_C205500WA	CAO19.3579	2
CAALFM_C205510CA	CAO19.3581	1
CAALFM_C205520WA	CAO19.3582	1
CAALFM_C205530CA	CAO19.3583	1
CAALFM_C205540CA	CAO19.6866	1
CAALFM_C205550WA	CAO19.6867	1
CAALFM_C205560WA	CAO19.6868	1
CAALFM_C205570CA	CAO19.6869	1
CAALFM_C205580WA	CAO19.6871	1
CAALFM_C205590CA	CAO19.6872	1
CAALFM_C205610CA	RPS8A	1
CAALFM_C205610CA	CAO19.6873	2
CAALFM_C205620WA	KTI11	1
CAALFM_C205640WA	CAO19.6874	1
CAALFM_C205650WA	VPS35	1
CAALFM_C205650WA	CAO19.6875	2
CAALFM_C205660WA	PNG2	1
CAALFM_C205660WA	CAO19.6877	2
CAALFM_C205670CA	CAO19.6879	1
CAALFM_C205680WA	COG4	1
CAALFM_C205680WA	CAO19.6880	2
CAALFM_C205690CA	YTH1	1
CAALFM_C205690CA	CAO19.6881	2
CAALFM_C205700WA	OSM1	1
CAALFM_C205700WA	CAO19.6882	2
CAALFM_C205710CA	RIBOSOMAL 60S SUBUNIT PROTEIN L33A	1
CAALFM_C205720CA	CAO19.6883	1
CAALFM_C205730CA	GWT1	1
CAALFM_C205730CA	CAO19.6884	2
CAALFM_C205740WA	SPO7	1
CAALFM_C205740WA	CAO19.6885	2
CAALFM_C205750WA	CAO19.6886	1
CAALFM_C205760CA	CAO19.6887	1
CAALFM_C205770WA	CAO19.6888	1
CAALFM_C205780CA	MKK2	1
CAALFM_C205780CA	CAO19.6889	2
CAALFM_C205790CA	RFC1	1
CAALFM_C205790CA	CAO19.6891	2
CAALFM_C205800CA	CAO19.6893	1
CAALFM_C205810WA	CAO19.5204	1
CAALFM_C205820WA	CAO19.5205	1
CAALFM_C205830CA	CAO19.5206	1
CAALFM_C205840WA	CAO19.5207	1
CAALFM_C205850CA	CAO19.5209	1
CAALFM_C205860CA	CAO19.5210	1
CAALFM_C205870WA	HYPOTHETICAL PROTEIN	1
CAALFM_C205890CA	IDP1	1
CAALFM_C205890CA	CAO19.5211	2
CAALFM_C205900WA	CAO19.5212	1
CAALFM_C205910WA	CAO19.5213	1
CAALFM_C205920CA	COX8	1
CAALFM_C205930WA	COX9	1
CAALFM_C205940CA	VPS33	1
CAALFM_C205940CA	CAO19.5214	2
CAALFM_C205950CA	TES15	1
CAALFM_C205950CA	CAO19.5215	2
CAALFM_C205960CA	CAO19.5216	1
CAALFM_C205970CA	TES1	1
CAALFM_C205970CA	CAO19.5217	2
CAALFM_C205980CA	CAO19.4122	1
CAALFM_C205990CA	CAO19.4121	1
CAALFM_C206000WA	LAS1	1
CAALFM_C206000WA	CAO19.4120	2
CAALFM_C206010WA	SPO72	1
CAALFM_C206010WA	CAO19.4119	2
CAALFM_C206020WA	CNT	1
CAALFM_C206020WA	CAO19.4118	2
CAALFM_C206030WA	CAO19.4117	1
CAALFM_C206040CA	CAO19.4116	1
CAALFM_C206070WA	FAA2-1	1
CAALFM_C206070WA	CAO19.4114	2
CAALFM_C206080CA	CAO19.4112	1
CAALFM_C206090WA	CAO19.4110	1
CAALFM_C206100WA	PMT4	1
CAALFM_C206100WA	CAO19.4109	2
CAALFM_C206110WA	CAO19.4107	1
CAALFM_C206120CA	CAO19.4106	1
CAALFM_C206130WA	CSM3	1
CAALFM_C206130WA	CAO19.4105	2
CAALFM_C206140CA	CAO19.4104	1
CAALFM_C206150CA	RPN10	1
CAALFM_C206150CA	CAO19.4102	2
CAALFM_C206160WA	CAO19.4101	1
CAALFM_C206170CA	ECM17	1
CAALFM_C206170CA	CAO19.4099	2
CAALFM_C206180CA	FGR12	1
CAALFM_C206180CA	CAO19.5479	2
CAALFM_C206190WA	ILV1	1
CAALFM_C206190WA	CAO19.5480	2
CAALFM_C206200CA	CAO19.5483	1
CAALFM_C206210CA	SER1	1
CAALFM_C206210CA	CAO19.5484	2
CAALFM_C206220CA	MEC3	1
CAALFM_C206220CA	CAO19.5485	2
CAALFM_C206230WA	CAO19.5486	1
CAALFM_C206240WA	SMD2	1
CAALFM_C206250CA	CDC46	1
CAALFM_C206250CA	CAO19.5487	2
CAALFM_C206260WA	CAO19.5488	1
CAALFM_C206270WA	CAO19.5489	1
CAALFM_C206280CA	CAO19.5491	1
CAALFM_C206290CA	ATP14	1
CAALFM_C206300WA	CAO19.5492	1
CAALFM_C206310CA	GSP1	1
CAALFM_C206310CA	CAO19.5493	2
CAALFM_C206320WA	CAO19.5495	1
CAALFM_C206330CA	AVT1	1
CAALFM_C206330CA	CAO19.5496	2
CAALFM_C206340WA	EFH1	1
CAALFM_C206340WA	CAO19.5498	2
CAALFM_C206350CA	CAO19.5499	1
CAALFM_C206360CA	MAK16	1
CAALFM_C206360CA	CAO19.5500	2
CAALFM_C206370CA	SCP1	1
CAALFM_C206370CA	CAO19.17	2
CAALFM_C206390CA	IMH3	1
CAALFM_C206390CA	CAO19.19	2
CAALFM_C206420CA	RTS1	1
CAALFM_C206420CA	CAO19.20	2
CAALFM_C206430CA	CAO19.21	1
CAALFM_C206440CA	CAO19.22	1
CAALFM_C206460WA	RTA3	1
CAALFM_C206460WA	CAO19.23	2
CAALFM_C206470WA	RTA2	1
CAALFM_C206470WA	CAO19.24	2
CAALFM_C206480WA	CAO19.25	1
CAALFM_C206490WA	CAO19.26	1
CAALFM_C206510WA	CAO19.27	1
CAALFM_C206520CA	CAO19.28	1
CAALFM_C206530WA	CAO19.29	1
CAALFM_C206540CA	SPF1	1
CAALFM_C206540CA	CAO19.30	2
CAALFM_C206550WA	CAO19.31	1
CAALFM_C206570CA	CAO19.33	1
CAALFM_C206590CA	GIT1	1
CAALFM_C206590CA	CAO19.34	2
CAALFM_C206600WA	CAO19.35	1
CAALFM_C206610CA	HYPOTHETICAL PROTEIN	1
CAALFM_C206620WA	CAO19.36	1
CAALFM_C206630CA	HYPOTHETICAL PROTEIN	1
CAALFM_C206640CA	VAS1	1
CAALFM_C206640CA	CAO19.1295	2
CAALFM_C206650CA	CAO19.82	1
CAALFM_C206660WA	CAO19.81	1
CAALFM_C206670CA	DBF2	1
CAALFM_C206670CA	CAO19.1223	2
CAALFM_C206680WA	FRP3	1
CAALFM_C206680WA	CAO19.1224	2
CAALFM_C206690CA	PEX22	1
CAALFM_C206690CA	CAO19.1225	2
CAALFM_C206700WA	AMO2	1
CAALFM_C206700WA	CAO19.3152	2
CAALFM_C206710WA	CAO19.3151	1
CAALFM_C206720WA	GRE2	1
CAALFM_C206720WA	CAO19.3150	2
CAALFM_C206730WA	LSP1	1
CAALFM_C206730WA	CAO19.3149	2
CAALFM_C206740WA	CAO19.3148	1
CAALFM_C206750CA	CAO19.3147	1
CAALFM_C206760CA	CAO19.3146	1
CAALFM_C206770WA	CAO19.2228	1
CAALFM_C206780CA	CAO19.2229	1
CAALFM_C206790WA	CAO19.2230	1
CAALFM_C206800CA	CAO19.2231	1
CAALFM_C206810CA	RPL11	1
CAALFM_C206810CA	CAO19.2232	2
CAALFM_C206820CA	PRE2	1
CAALFM_C206820CA	CAO19.2233	2
CAALFM_C206830CA	FHL1	1
CAALFM_C206830CA	CAO19.2236	2
CAALFM_C206840WA	SPR1	1
CAALFM_C206840WA	CAO19.2237	2
CAALFM_C206850WA	HYPOTHETICAL PROTEIN	1
CAALFM_C206860WA	LTE1	1
CAALFM_C206860WA	CAO19.2238	2
CAALFM_C206870CA	PST1	1
CAALFM_C206870CA	CAO19.2241	2
CAALFM_C206880CA	PRB1	1
CAALFM_C206880CA	CAO19.2242	2
CAALFM_C206890CA	CAO19.2244	1
CAALFM_C206910WA	YPT72	1
CAALFM_C206910WA	CAO19.2245	2
CAALFM_C206920CA	CAO19.2246	1
CAALFM_C206930CA	CAO19.2247	1
CAALFM_C206940CA	ARE2	1
CAALFM_C206940CA	CAO19.2248	2
CAALFM_C206950CA	CAO19.2249	1
CAALFM_C206960WA	SPE3	1
CAALFM_C206960WA	CAO19.2250	2
CAALFM_C206970WA	AAH1	1
CAALFM_C206970WA	CAO19.2251	2
CAALFM_C206980WA	CAO19.2252	1
CAALFM_C206990WA	CAO19.2253	1
CAALFM_C207000WA	CAO19.2256	1
CAALFM_C207010WA	CAO19.2257	1
CAALFM_C207020CA	CAO19.2258	1
CAALFM_C207030CA	CAO19.2259	1
CAALFM_C207040WA	CAO19.2260	1
CAALFM_C207060WA	CAO19.2261	1
CAALFM_C207070WA	CAO19.2262	1
CAALFM_C207080CA	CAO19.2263	1
CAALFM_C207090CA	OLE2	1
CAALFM_C207090CA	CAO19.2264	2
CAALFM_C207100WA	CAO19.2265	1
CAALFM_C207110CA	CAO19.2266	1
CAALFM_C207120WA	RFA2	1
CAALFM_C207120WA	CAO19.2267	2
CAALFM_C207130CA	RCK2	1
CAALFM_C207130CA	CAO19.2268	2
CAALFM_C207140WA	CAO19.2269	1
CAALFM_C207160WA	SMF12	1
CAALFM_C207160WA	CAO19.2270	2
CAALFM_C207170CA	AFT2	1
CAALFM_C207170CA	CAO19.2272	2
CAALFM_C207180WA	CAO19.2274	1
CAALFM_C207190CA	CAO19.2275	1
CAALFM_C207200WA	CAO19.2276	1
CAALFM_C207210CA	TPK2	1
CAALFM_C207210CA	CAO19.2277	2
