pathway	geneid
hsa00260	63826
hsa00260	6470
hsa00260	6472
hsa00260	64902
hsa00260	669
hsa00260	8639
hsa00260	875
hsa00260	9380
hsa00270	102724560
hsa00270	1036
hsa00270	10768
hsa00270	10993
hsa00270	113675
hsa00270	1491
hsa00270	160287
hsa00270	1786
hsa00270	1788
hsa00270	1789
hsa00270	191
hsa00270	23382
hsa00270	23743
hsa00270	259307
hsa00270	262
hsa00270	26227
hsa00270	2729
hsa00270	2730
hsa00270	27430
hsa00270	2805
hsa00270	2806
hsa00270	2937
hsa00270	29968
hsa00270	3939
hsa00270	3945
hsa00270	3948
hsa00270	4143
hsa00270	4144
hsa00270	4190
hsa00270	4191
hsa00270	4357
hsa00270	4507
hsa00270	4548
hsa00270	51074
hsa00270	55256
hsa00270	56267
hsa00270	58478
hsa00270	586
hsa00270	587
hsa00270	635
hsa00270	64902
hsa00270	6611
hsa00270	6723
hsa00270	6898
hsa00270	7263
hsa00270	84245
hsa00270	875
hsa00270	883
hsa00270	92483
hsa00280	10449
hsa00280	11112
hsa00280	1629
hsa00280	1738
hsa00280	18
hsa00280	1892
hsa00280	1962
hsa00280	197322
hsa00280	217
hsa00280	219
hsa00280	223
hsa00280	224
hsa00280	259307
hsa00280	26275
hsa00280	27034
hsa00280	30
hsa00280	3028
hsa00280	3030
hsa00280	3032
hsa00280	3033
hsa00280	3155
hsa00280	3157
hsa00280	3158
hsa00280	316
hsa00280	34
hsa00280	35
hsa00280	36
hsa00280	3712
hsa00280	38
hsa00280	39
hsa00280	4329
hsa00280	4594
hsa00280	501
hsa00280	5019
hsa00280	5095
hsa00280	5096
hsa00280	54511
hsa00280	549
hsa00280	56922
hsa00280	586
hsa00280	587
hsa00280	593
hsa00280	594
hsa00280	64064
hsa00280	64087
hsa00280	64902
hsa00280	65985
hsa00280	84693
hsa00290	10993
hsa00290	113675
hsa00290	586
hsa00290	587
hsa00310	10157
hsa00310	10919
hsa00310	11105
hsa00310	123688
hsa00310	150572
hsa00310	1738
hsa00310	1743
hsa00310	1892
hsa00310	1962
hsa00310	2145
hsa00310	2146
hsa00310	217
hsa00310	219
hsa00310	223
hsa00310	224
hsa00310	23067
hsa00310	23127
hsa00310	2639
hsa00310	29072
hsa00310	3030
hsa00310	3033
hsa00310	38
hsa00310	387893
hsa00310	39
hsa00310	4297
hsa00310	501
hsa00310	51111
hsa00310	51166
hsa00310	51268
hsa00310	5351
hsa00310	5352
hsa00310	54904
hsa00310	55217
hsa00310	55526
hsa00310	55870
hsa00310	55904
hsa00310	56950
hsa00310	56979
hsa00310	58508
hsa00310	6419
hsa00310	64324
hsa00310	64754
hsa00310	6839
hsa00310	7468
hsa00310	7799
hsa00310	79709
hsa00310	79723
hsa00310	79813
hsa00310	79823
hsa00310	8085
hsa00310	80854
hsa00310	83852
hsa00310	8424
hsa00310	84444
hsa00310	84787
hsa00310	85007
hsa00310	8985
hsa00310	93166
hsa00310	9739
hsa00310	9757
hsa00310	9869
hsa00330	102724788
hsa00330	112483
hsa00330	112817
hsa00330	112849
hsa00330	113451
hsa00330	1152
hsa00330	1158
hsa00330	1159
hsa00330	1160
hsa00330	1610
hsa00330	217
hsa00330	219
hsa00330	223
hsa00330	224
hsa00330	2593
hsa00330	26
hsa00330	262
hsa00330	2628
hsa00330	2805
hsa00330	2806
hsa00330	283208
hsa00330	29920
hsa00330	383
hsa00330	384
hsa00330	4128
hsa00330	4129
hsa00330	4842
hsa00330	4843
hsa00330	4846
hsa00330	4942
hsa00330	4953
hsa00330	501
hsa00330	5033
hsa00330	51056
hsa00330	54498
hsa00330	548596
hsa00330	55748
hsa00330	5625
hsa00330	57571
hsa00330	5831
hsa00330	5832
hsa00330	58510
hsa00330	6303
hsa00330	65263
hsa00330	6611
hsa00330	6723
hsa00330	79814
hsa00330	84735
hsa00330	8659
hsa00330	8974
hsa00340	10841
hsa00340	131669
hsa00340	138199
hsa00340	144193
hsa00340	217
hsa00340	218
hsa00340	219
hsa00340	220
hsa00340	221
hsa00340	222
hsa00340	223
hsa00340	224
hsa00340	26
hsa00340	3034
hsa00340	3067
hsa00340	3176
hsa00340	4128
hsa00340	4129
hsa00340	443
hsa00340	501
hsa00340	55748
hsa00340	57571
hsa00340	84735
